Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Work-related,Satisfying,Pleasing,Gratify,Pleasure,"[-0.00133646  0.00558384 -0.01556524 ...  0.01155304 -0.00984539
  0.00015195]",3
Work-related,Satisfying,Rewarding,Satisfy,Gratification,"[-0.01166934  0.01767681 -0.01363997 ... -0.00277763 -0.01607384
  0.01119875]",3
Work-related,Satisfying,Enjoyable,Delight,Enjoyment,"[ 0.01441529 -0.00011373 -0.00145869 ...  0.00395824  0.00163496
 -0.00148201]",3
Work-related,Satisfying,Delightful,Entertain,Delight,"[ 0.00700153 -0.00751772 -0.01997998 ...  0.00943111 -0.0054879
 -0.00502604]",3
Work-related,Harmonious,Congruent,Agree,Harmony,"[ 0.00536763  0.00667652  0.02636985 ... -0.01005481 -0.01101546
  0.00523154]",0
Work-related,Harmonious,Compatible,Correlate,Congruence,"[ 0.00535657 -0.00085343  0.02119882 ... -0.01273749 -0.02291232
  0.02088038]",0
Work-related,Harmonious,Consistent,Match,Compatibility,"[ 0.00708329  0.00959065  0.03234492 ... -0.00987272 -0.02219012
  0.00877575]",0
Work-related,Harmonious,Accordant,Fit,Consistency,"[ 0.01689905  0.03538192  0.03358892 ... -0.01088502 -0.0068022
 -0.00141292]",0
Work-related,Harmonious,Coherent,Accord,Accordance,"[ 0.02024798  0.03471947  0.02936638 ... -0.00740964 -0.0100257
  0.01356418]",0
Health-related,Well-being,Healthy,Maintain,Health,"[ 0.0360285  -0.00122135  0.04571443 ...  0.00328466 -0.02193039
  0.01574289]",4
Health-related,Well-being,Wholesome,Foster,Fitness,"[ 0.03868502  0.02899225  0.02701356 ...  0.00427284 -0.00376383
  0.03188861]",4
Health-related,Well-being,Sound,Promote,Vitality,"[ 0.0333459   0.00130678  0.03309092 ... -0.00293937 -0.01029133
  0.01366984]",4
Health-related,Well-being,Fit,Support,Wellness,"[-0.00148675 -0.00849286  0.04158252 ...  0.00160774 -0.00445195
  0.01848407]",4
Health-related,Well-being,Robust,Nurture,Robustness,"[ 0.01724367  0.01436753  0.03802315 ... -0.03055573 -0.01459181
  0.00800835]",4
Health-related,Stress,Tense,Manage,Tension,"[-0.01956894  0.02278303  0.01131329 ... -0.00015444 -0.02306746
  0.00715347]",4
Health-related,Stress,Strained,Alleviate,Pressure,"[ 0.00075973 -0.00247654  0.03261065 ... -0.01922547 -0.03470645
  0.00637822]",4
Health-related,Stress,Pressured,Reduce,Stress,"[-0.01210064  0.00650562  0.01435147 ... -0.01191467 -0.05263489
  0.01415909]",4
Health-related,Stress,Stressed,Control,Overload,"[ 0.00049106  0.01425     0.01880945 ... -0.03954306 -0.01237464
  0.01231886]",4
Health-related,Stress,Overwhelmed,Mitigate,Strain,"[-0.00355399  0.00951753  0.01534445 ... -0.01865181 -0.04264082
  0.01924799]",4
Health-related,Resilience,Strong,Recover,Resilience,"[-0.00730153  0.05386599  0.07086615 ... -0.01994833 -0.02522471
  0.03433096]",4
Health-related,Resilience,Sturdy,Rebound,Sturdiness,"[-0.00344844  0.03109021  0.06455415 ... -0.00792453 -0.01590695
  0.0274138 ]",4
Health-related,Resilience,Tough,Resist,Toughness,"[-0.00110071  0.04370628  0.07098524 ... -0.00436164 -0.02648457
  0.02380164]",4
Health-related,Resilience,Hardy,Withstand,Hardiness,"[ 0.01380189  0.03892312  0.0820824  ... -0.03741021 -0.01552799
  0.0195991 ]",4
Health-related,Resilience,Unyielding,Survive,Endurance,"[ 0.02457623  0.05321147  0.0664847  ... -0.00978457 -0.02607243
  0.02367258]",4
Health-related,Vitality,Lively,Invigorate,Vitality,"[-0.00420669  0.02837226  0.01469959 ...  0.00517126 -0.03450443
  0.02165329]",4
Health-related,Vitality,Energetic,Energize,Energy,"[-0.00017159  0.03427309  0.00273837 ... -0.00062958  0.00582103
  0.02867922]",4
Health-related,Vitality,Vigorous,Animate,Vigor,"[ 0.02949036  0.07623656  0.0143954  ...  0.00731818 -0.02111118
  0.02045826]",4
Health-related,Vitality,Dynamic,Revitalize,Dynamism,"[ 0.01230782  0.05957139  0.0278257  ... -0.00914405 -0.01862763
  0.01535584]",4
Health-related,Vitality,Active,Stimulate,Activity,"[-0.00301232  0.04599024  0.00998956 ...  0.00192178 -0.01775759
  0.03424993]",4
Health-related,Calmness,Peaceful,Calm,Calmness,"[ 0.03857813 -0.00796196 -0.00012262 ...  0.00831193  0.01923522
  0.00146721]",4
Health-related,Calmness,Tranquil,Soothe,Tranquility,"[ 0.01435445 -0.0134626  -0.01534539 ...  0.00078036  0.01435445
  0.01138871]",4
Health-related,Calmness,Serene,Quiet,Serenity,"[ 0.02889017 -0.01632302 -0.02599115 ...  0.00482693  0.00778307
  0.0028169 ]",4
Health-related,Calmness,Placid,Settle,Peace,"[ 0.03082517 -0.00393877 -0.01098146 ... -0.01201611  0.01251559
  0.01044631]",4
Health-related,Calmness,Composed,Pacify,Composure,"[ 0.03929505 -0.0089294  -0.0100651  ... -0.00134775  0.02511306
  0.00742461]",4
Time Management,Efficiency,Productive,Maximize,Efficiency,"[-0.01906514  0.0263054   0.03535572 ... -0.0059752   0.0278248
  0.01927653]",0
Time Management,Efficiency,Capable,Optimize,Productivity,[0.01166978 0.02594587 0.02021198 ... 0.00717388 0.02357412 0.0175405 ],0
Time Management,Efficiency,Effective,Streamline,Capability,"[ 0.02084134  0.03961081  0.01499377 ... -0.00859416  0.02644355
  0.01923292]",0
Time Management,Efficiency,Competent,Expedite,Effectiveness,"[ 0.0156688   0.02002205  0.01559673 ... -0.02685463  0.02244372
 -0.00049866]",0
Time Management,Organization,Structured,Organize,Organization,"[-0.03319495  0.01095703  0.01157775 ... -0.01855409  0.01420906
 -0.00097325]",0
Time Management,Organization,Ordered,Arrange,Structure,"[-0.01179899  0.01493299  0.02558171 ... -0.02660112  0.01615904
 -0.00273795]",0
Time Management,Organization,Systematic,Systematize,Systematization,"[-0.04547483  0.01627406  0.00704846 ... -0.01647816  0.0300172
 -0.00813023]",0
Time Management,Organization,Arranged,Coordinate,Coordination,"[-0.01016426  0.01680694  0.04018751 ... -0.03281289  0.00163219
  0.01243603]",0
Time Management,Prioritization,Focal,Prioritize,Priority,"[-0.01875539  0.03390151  0.06104849 ...  0.00441815  0.02281584
  0.00258934]",0
Time Management,Prioritization,Preferential,Rank,Preference,"[-0.00974612  0.03429752  0.04918551 ... -0.01537047  0.03950831
 -0.006     ]",0
Time Management,Prioritization,Primary,Classify,Primacy,"[-0.02684908  0.03594809  0.05490203 ...  0.01090482  0.02875287
 -0.00599135]",0
Time Management,Prioritization,Foremost,Order,Precedence,"[-0.02317257  0.0198622   0.03772468 ... -0.00484395  0.03383331
 -0.00742468]",0
Time Management,Deadline Adherence,Timely,Meet,Timeliness,"[-0.01277795  0.03306917  0.03455028 ... -0.00177902  0.01381472
 -0.00493479]",0
Time Management,Deadline Adherence,Punctual,Observe,Punctuality,"[-0.01462191  0.04992718  0.0280209  ... -0.02209238  0.00797559
 -0.00444639]",0
Time Management,Deadline Adherence,On-schedule,Respect,Adherence,"[ 0.02027413  0.05181481  0.03699041 ... -0.00772281  0.01832578
 -0.02822283]",0
Time Management,Deadline Adherence,Deadline-oriented,Comply,Compliance,"[ 0.00424323  0.06515364  0.0399527  ... -0.02555017  0.01257951
 -0.01648398]",0
Time Management,Procrastination Management,Prompt,Act,Action,"[-0.00883973  0.00972725  0.03345607 ... -0.02895455 -0.00514763
  0.0037702 ]",0
Time Management,Procrastination Management,Decisive,Decide,Decision,"[-0.01306516  0.00850838  0.04143829 ... -0.0205625   0.00349235
  0.02319689]",0
Time Management,Procrastination Management,Immediate,Initiate,Initiation,"[-0.0318296   0.02094053  0.07065408 ... -0.01657608  0.00118296
 -0.00435343]",0
Time Management,Procrastination Management,Active,Proceed,Activity,"[-0.02376152  0.03867373  0.02581983 ... -0.02000896  0.01342799
  0.00987846]",0
Environmental Conservation,Conservation,Preserving,Conserve,Conservation,"[ 0.07378791  0.00554045  0.06700802 ... -0.04760055  0.03110279
  0.01128571]",1
Environmental Conservation,Conservation,Protecting,Preserve,Preservation,"[ 0.07278008 -0.00662914  0.06512747 ... -0.03970795  0.02377393
  0.00805397]",1
Environmental Conservation,Conservation,Safeguarding,Protect,Protection,"[ 0.08925357  0.00472472  0.07231339 ... -0.02617787  0.02330598
  0.00185449]",1
Environmental Conservation,Conservation,Conserving,Maintain,Maintenance,"[ 0.07911806  0.03699319  0.07037728 ... -0.0376135   0.01948345
  0.01338606]",1
Environmental Conservation,Recycling,Reusing,Recycle,Recycling,"[ 0.08088071 -0.00502362  0.06943005 ... -0.02491215  0.01191147
  0.01886565]",1
Environmental Conservation,Recycling,Reprocessing,Reuse,Reusability,"[ 0.07761209  0.02800932  0.05737529 ... -0.01278932  0.01300836
  0.0177496 ]",1
Environmental Conservation,Recycling,Recovering,Reprocess,Reprocessing,"[ 0.06825224  0.02888684  0.05969947 ... -0.02469542  0.00867313
  0.0120645 ]",1
Environmental Conservation,Recycling,Salvaging,Recover,Recovery,"[ 0.06594211  0.01975945  0.05516422 ... -0.01355927  0.00676877
  0.01082134]",1
Environmental Conservation,Sustainable Living,Eco-friendly,Sustain,Sustainability,"[ 0.0789818   0.00990665  0.04614057 ... -0.01822553  0.00356572
  0.01136551]",1
Environmental Conservation,Sustainable Living,Green,Live sustainably,Green living,"[ 0.07715967  0.0050027   0.05478603 ... -0.0277134  -0.00163614
  0.00094781]",1
Environmental Conservation,Sustainable Living,Resource-efficient,Utilize efficiently,Efficiency,"[ 0.05451478  0.0259039   0.04398169 ... -0.01018467  0.01005736
  0.01947148]",1
Environmental Conservation,Sustainable Living,Low-impact,Reduce impact,Impact reduction,"[ 0.05737261  0.01475849  0.03488875 ... -0.00969132 -0.00374154
  0.02208236]",1
Environmental Conservation,Pollution Reduction,Emission-cutting,Reduce,Reduction,"[ 0.07772014 -0.00788225  0.02786344 ... -0.01529966 -0.02207294
  0.00181617]",1
Environmental Conservation,Pollution Reduction,Waste-reducing,Minimize,Minimization,"[ 0.06140628  0.01353396  0.04205336 ... -0.01224595  0.01318091
  0.02425653]",1
Environmental Conservation,Pollution Reduction,Contaminant-lowering,Lower,Lowering,"[ 0.07517394  0.00231999  0.04550002 ... -0.02663784 -0.02507172
  0.02393147]",1
Environmental Conservation,Pollution Reduction,Clean-up,Clean,Cleanup,"[ 0.0682449   0.00225095  0.02082048 ... -0.02394881  0.01015393
 -0.00243497]",1
Environmental Conservation,Climate Change Mitigation,Emission control,Mitigate,Mitigation,"[ 0.04658686  0.01580579  0.05367222 ... -0.03005437 -0.0052394
  0.00686475]",1
Environmental Conservation,Climate Change Mitigation,Carbon footprint reduction,Control,Control,"[ 0.05975057  0.02539665  0.04571662 ... -0.03497854  0.0171836
 -0.00846555]",1
Environmental Conservation,Climate Change Mitigation,Greenhouse effect limiting,Reduce,Reduction,"[ 0.06910511  0.01496593  0.07470129 ... -0.04112421 -0.0057502
  0.01685271]",1
Environmental Conservation,Climate Change Mitigation,Global warming prevention,Prevent,Prevention,"[ 0.05513313 -0.02308856  0.06700796 ... -0.0129725   0.01459407
 -0.00250563]",1
Social Skills,Interpersonal Communication,Conversational,Communicate,Communication,"[ 0.0283578  -0.04167775  0.01466439 ... -0.03137035 -0.01888445
  0.04317158]",3
Social Skills,Interpersonal Communication,Interactive,Interact,Interaction,"[ 0.01872699 -0.01568161 -0.01435873 ... -0.02775287 -0.01801043
  0.04685191]",3
Social Skills,Interpersonal Communication,Engaging,Engage,Engagement,"[ 0.02043018 -0.04052498  0.00228826 ... -0.03499122 -0.00808403
  0.03650043]",3
Social Skills,Interpersonal Communication,Communicative,Connect,Connection,"[ 0.01682876 -0.05737378 -0.00294635 ... -0.03450359 -0.01800532
  0.03690958]",3
Social Skills,Empathy,Understanding,Empathize,Empathy,"[ 0.00131405 -0.03455546 -0.01583259 ... -0.01543614  0.00982183
  0.01303823]",0
Social Skills,Empathy,Compassionate,Understand,Understanding,"[ 0.01900292 -0.03479221  0.00269573 ... -0.01404968  0.00501632
  0.00472085]",0
Social Skills,Empathy,Sympathetic,Sympathize,Compassion,"[ 0.02735238 -0.04345202 -0.00507011 ... -0.01921753  0.0125991
 -0.00719949]",0
Social Skills,Empathy,Kind,Support,Kindness,"[ 0.01693475 -0.02570849  0.00778295 ... -0.04732345 -0.01358431
  0.01043593]",3
Social Skills,Conflict Resolution,Peacemaking,Resolve,Resolution,"[ 0.01913685 -0.01190585  0.03059162 ... -0.0092472  -0.00534807
  0.02382538]",3
Social Skills,Conflict Resolution,Mediating,Mediate,Mediation,"[-0.02257807 -0.0125834   0.03568189 ... -0.01381105 -0.01833467
  0.01323059]",3
Social Skills,Conflict Resolution,Reconciling,Reconcile,Reconciliation,"[ 0.02718286 -0.02068747  0.03447446 ...  0.01269046 -0.01843853
  0.02852384]",3
Social Skills,Conflict Resolution,Settling,Settle,Settlement,"[ 0.01494115 -0.04133672  0.01704159 ... -0.01936608 -0.0194361
  0.02583545]",3
Social Skills,Team Collaboration,Cooperative,Collaborate,Collaboration,"[ 0.01990719 -0.02908978  0.03775837 ... -0.01365581 -0.0176428
  0.02133806]",3
Social Skills,Team Collaboration,Team-oriented,Cooperate,Cooperation,"[ 0.0201098  -0.01847814  0.03676104 ... -0.00344809 -0.01388998
  0.02220166]",3
Social Skills,Team Collaboration,Collaborative,Participate,Participation,"[ 0.02587211 -0.01176807  0.03177991 ... -0.01980133 -0.00039576
  0.00745606]",3
Social Skills,Team Collaboration,Synergistic,Synergize,Synergy,"[ 0.01869611 -0.02460014  0.02179283 ... -0.00795887 -0.01642421
  0.01946305]",3
Social Skills,Leadership,Guiding,Lead,Leadership,"[ 0.0177024  -0.03358398  0.01963702 ... -0.02695823 -0.01173416
  0.00363848]",3
Social Skills,Leadership,Directing,Guide,Guidance,"[ 0.01263658 -0.01748644  0.02097565 ... -0.02706491 -0.01802531
 -0.00678644]",3
Social Skills,Leadership,Influencing,Influence,Influence,"[ 0.01112304 -0.04920129  0.0157614  ... -0.02717394  0.00360904
  0.03466221]",3
Social Skills,Leadership,Commanding,Command,Command,"[ 0.03549584 -0.02074398  0.02337728 ... -0.02175162  0.00617012
  0.00822907]",3
Personal Growth,Self-Improvement,Enhancement,Improve,Improvement,"[ 0.04514438 -0.01528395  0.03385161 ... -0.01767332 -0.03072808
  0.01393576]",3
Personal Growth,Self-Improvement,Development,Enhance,Enhancement,"[ 0.04903681 -0.02178366  0.03451437 ... -0.02098883 -0.02055774
  0.01339082]",3
Personal Growth,Self-Improvement,Advancement,Develop,Development,"[ 0.04351839 -0.01880457  0.05993299 ...  0.00363091 -0.02252083
  0.01143113]",3
Personal Growth,Self-Improvement,Progress,Advance,Advancement,"[ 0.05855954 -0.01986448  0.05800814 ...  0.0030293  -0.0262746
  0.00656865]",3
Personal Growth,Goal Setting,Targeting,Set,Goal,"[ 0.01859757 -0.00117002  0.07051805 ... -0.0339501  -0.01008959
  0.0189657 ]",3
Personal Growth,Goal Setting,Planning,Plan,Plan,"[ 0.02880701 -0.00752536  0.04525366 ... -0.0419288  -0.01789334
  0.0193908 ]",3
Personal Growth,Goal Setting,Aiming,Target,Target,"[ 0.04143954 -0.00117161  0.07315703 ... -0.02382169 -0.03268433
 -0.00031074]",3
Personal Growth,Goal Setting,Objectiving,Aim,Objective,"[ 0.03182537 -0.00094982  0.0382529  ... -0.01472867 -0.02961347
  0.00822307]",3
Personal Growth,Adaptability,Flexibility,Adapt,Adaptability,"[ 0.04263554  0.02073698  0.07449999 ... -0.02253216 -0.0091541
  0.02354854]",3
Personal Growth,Adaptability,Versatility,Flex,Flexibility,"[ 0.04029919  0.00844049  0.07447489 ... -0.01961172 -0.02028751
  0.02257692]",3
Personal Growth,Adaptability,Resilience,Adjust,Versatility,"[ 0.03678235  0.02512539  0.08180615 ... -0.03158304 -0.01355831
  0.02477969]",3
Personal Growth,Adaptability,Adjustability,Accommodate,Resilience,"[ 0.03539128  0.02792926  0.06065554 ... -0.03411208 -0.01488406
  0.01658966]",3
Personal Growth,Mindfulness,Awareness,Mind,Mindfulness,"[ 0.03922992 -0.00462879  0.05553259 ... -0.02000312 -0.00611027
  0.03666807]",3
Personal Growth,Mindfulness,Presence,Attend,Awareness,"[ 0.02922371  0.0003913   0.02769652 ... -0.02470685  0.02233841
  0.00997204]",3
Personal Growth,Mindfulness,Consciousness,Focus,Consciousness,"[ 0.06761838 -0.00178704  0.06082702 ... -0.02001731  0.00138642
  0.0315454 ]",3
Personal Growth,Mindfulness,Attentiveness,Observe,Presence,"[ 0.0436726   0.00862502  0.00862502 ... -0.03960165  0.01563969
  0.01584581]",3
Personal Growth,Resilience,Toughness,Bounce back,Resilience,"[-0.01297958  0.04385082  0.05782583 ... -0.02797604 -0.01071547
  0.03677223]",3
Personal Growth,Resilience,Hardiness,Recover,Recovery,"[ 0.01915697  0.01801576  0.08621918 ... -0.04498169 -0.02604271
  0.02820973]",3
Personal Growth,Resilience,Strength,Persist,Persistence,"[ 0.03662533  0.02369548  0.07918841 ... -0.03271308 -0.02118443
  0.02210006]",3
Personal Growth,Resilience,Endurance,Endure,Endurance,"[ 0.05618265  0.03452778  0.07832843 ... -0.03163683 -0.02910043
  0.03474597]",3
Mental Health,Stress Management,Coping,Manage,Management,"[ 0.01388954  0.01306903  0.03767767 ... -0.02775282 -0.03347667
  0.04552827]",4
Mental Health,Stress Management,Handling,Control,Control,"[ 0.01435411  0.02489886  0.040854   ... -0.0299504  -0.02815613
  0.02696916]",4
Mental Health,Stress Management,Controlling,Alleviate,Alleviation,"[ 0.00951495  0.00413979  0.04384237 ... -0.02343254 -0.03782324
  0.02495703]",4
Mental Health,Stress Management,Mitigating,Reduce,Reduction,"[-0.00899138  0.02789923  0.04994176 ... -0.00558384 -0.06474326
  0.02931017]",4
Mental Health,Anxiety Reduction,Calming,Calm,Calmness,"[ 0.01425975 -0.03016588 -0.00758794 ...  0.00765433 -0.01431286
  0.01564058]",4
Mental Health,Anxiety Reduction,Soothing,Soothe,Soothing,"[-0.01676653 -0.04100028 -0.00706124 ... -0.00543039 -0.03261701
  0.02036134]",4
Mental Health,Anxiety Reduction,Relieving,Relieve,Relief,"[-0.01531602 -0.03019049  0.00965875 ...  0.01349465 -0.03005251
  0.02185637]",4
Mental Health,Anxiety Reduction,Easing,Ease,Ease,"[-0.0052873  -0.01857843  0.02281887 ... -0.00205893 -0.05003719
  0.01947952]",4
Mental Health,Depression Awareness,Recognition,Recognize,Recognition,"[-0.00115376 -0.02873979  0.01350987 ...  0.02963368 -0.02208982
  0.04810732]",4
Mental Health,Depression Awareness,Understanding,Understand,Understanding,"[-0.02629775 -0.02244837  0.01598192 ...  0.0427116  -0.03143025
  0.06113273]",4
Mental Health,Depression Awareness,Insight,Identify,Insight,"[-0.01910331 -0.0407689   0.02419942 ...  0.03034892 -0.04185076
  0.04797179]",4
Mental Health,Depression Awareness,Acknowledgment,Acknowledge,Awareness,"[ 0.00022634 -0.02905169  0.02713619 ...  0.01864948 -0.0259124
  0.05219726]",4
Mental Health,Emotional Regulation,Balancing,Regulate,Regulation,"[ 0.00471271  0.01981992  0.02782489 ... -0.02568758 -0.00122713
  0.02436005]",4
Mental Health,Emotional Regulation,Controlling,Control,Control,"[ 0.008296    0.00876585  0.02260889 ... -0.03371698  0.02573655
  0.00934089]",4
Mental Health,Emotional Regulation,Managing,Manage,Management,"[ 0.01460197  0.02962681  0.02716892 ... -0.01737701  0.01753558
  0.02079955]",4
Mental Health,Emotional Regulation,Stabilizing,Balance,Balance,"[ 0.01003476  0.00872277  0.04076256 ... -0.01849773  0.00060038
  0.02542139]",4
Mental Health,Happiness Cultivation,Fostering,Cultivate,Cultivation,"[ 0.02331756 -0.01701697  0.05729764 ... -0.01521295 -0.04084611
  0.01424363]",4
Mental Health,Happiness Cultivation,Encouraging,Foster,Fostering,"[ 0.03412551 -0.0191001   0.04711359 ... -0.02140626 -0.05248991
  0.01727498]",4
Mental Health,Happiness Cultivation,Promoting,Promote,Promotion,"[ 0.0354923  -0.02563333  0.04235072 ... -0.02004658 -0.03369197
  0.01636018]",4
Mental Health,Happiness Cultivation,Enhancing,Enhance,Enhancement,"[ 0.03541505 -0.01343791  0.03495998 ... -0.02402495 -0.03902883
  0.01085473]",4
Career Development,Professional Growth,Career advancement,Advance,Advancement,"[ 0.0267444  -0.02466077  0.08112997 ... -0.02748291 -0.01876592
  0.01380739]",3
Career Development,Professional Growth,Professional progress,Progress,Progress,"[ 0.0392736  -0.03160979  0.07238342 ... -0.03201889 -0.02301869
  0.01352075]",3
Career Development,Professional Growth,Skill enhancement,Enhance,Enhancement,"[ 0.02596128  0.00444163  0.058072   ... -0.04997079 -0.01453137
  0.02398277]",3
Career Development,Professional Growth,Position elevation,Elevate,Elevation,"[-0.00553811 -0.04831986  0.06586774 ... -0.03366386 -0.00796674
  0.01156757]",3
Career Development,Leadership Training,Management skills,Train,Training,"[ 0.00472683  0.03639136  0.08411973 ... -0.01080943 -0.01246582
 -0.00714085]",3
Career Development,Leadership Training,Leadership skills,Develop,Development,"[ 0.0127844   0.00130869  0.07189044 ... -0.02596431 -0.03226927
 -0.00697965]",3
Career Development,Leadership Training,Supervisory training,Cultivate,Cultivation,"[ 0.00452206 -0.00161614  0.05764132 ... -0.03040228 -0.03896312
 -0.02816793]",3
Career Development,Leadership Training,Executive development,Enhance,Enhancement,"[ 0.01512944  0.00063694  0.07067106 ... -0.03254588 -0.01273562
 -0.00679819]",3
Career Development,Networking,Professional connections,Connect,Connection,"[-0.01461246 -0.06413827  0.04409832 ... -0.04829941 -0.01172259
  0.01593019]",3
Career Development,Networking,Networking opportunities,Network,Networking,"[-0.02840666 -0.02423733  0.05962636 ... -0.03958346 -0.0135503
  0.02667363]",3
Career Development,Networking,Business networking,Interact,Interaction,"[-0.02247831 -0.02692799  0.04192705 ... -0.02878089 -0.01733887
  0.03835649]",3
Career Development,Networking,Career networking,Engage,Engagement,"[ 0.01747028 -0.02600719  0.04252599 ... -0.0424467  -0.00608552
  0.01828961]",3
Career Development,Mentorship,Guidance,Guide,Guidance,"[ 0.00505272 -0.01327476  0.06130809 ... -0.0245622  -0.04008406
  0.00882603]",3
Career Development,Mentorship,Advising,Advise,Advice,"[-0.00440966 -0.02012222  0.05912489 ... -0.03514379 -0.03159202
  0.02308648]",3
Career Development,Mentorship,Coaching,Coach,Coaching,"[-0.03455356 -0.02173728  0.03632301 ... -0.04227035 -0.00701639
  0.00676449]",3
Career Development,Mentorship,Mentoring,Mentor,Mentorship,"[-0.02902684 -0.0213562   0.03782286 ... -0.05365568 -0.01032238
  0.00809104]",3
Career Development,Career Satisfaction,Job fulfillment,Fulfill,Fulfillment,"[-0.00119926 -0.00198593  0.03483162 ... -0.00447276 -0.01543791
 -0.00485485]",3
Career Development,Career Satisfaction,Work contentment,Content,Contentment,"[ 0.0315507  -0.00532996  0.03263319 ...  0.00159074  0.00647185
 -0.0058646 ]",3
Career Development,Career Satisfaction,Professional happiness,Satisfy,Satisfaction,"[ 0.01934638 -0.02352694  0.052688   ... -0.00957028 -0.02631827
  0.0005495 ]",3
Career Development,Career Satisfaction,Career enjoyment,Enjoy,Enjoyment,"[ 0.04001462 -0.01330216  0.06715968 ... -0.0253471   0.00779339
 -0.00867209]",3
Cultural Awareness,Cultural Sensitivity,Cultural understanding,Understand,Understanding,"[ 0.0342092   0.00855865 -0.04657733 ... -0.00034583  0.00288727
  0.00652057]",1
Cultural Awareness,Cultural Sensitivity,Ethnocultural empathy,Empathize,Empathy,"[ 0.02948696 -0.01175186 -0.03053336 ... -0.01828514  0.01404588
 -0.01790951]",1
Cultural Awareness,Cultural Sensitivity,Cross-cultural awareness,Recognize,Recognition,"[ 0.04380637 -0.00340642 -0.0349376  ... -0.01381379 -0.0105619
  0.0065676 ]",1
Cultural Awareness,Cultural Sensitivity,Multicultural sensitivity,Appreciate,Appreciation,"[ 0.05706181 -0.00627071 -0.02404168 ... -0.02665138 -0.00515179
  0.00978299]",1
Cultural Awareness,Cultural Competence,Cultural proficiency,Navigate,Proficiency,"[ 0.04360227  0.02616409  0.01519514 ... -0.04393051 -0.00131727
 -0.00698553]",1
Cultural Awareness,Cultural Competence,Cross-cultural skills,Communicate,Skills,"[ 0.04693042  0.01364227  0.02581173 ... -0.03731967 -0.00729543
  0.00572589]",1
Cultural Awareness,Cultural Competence,Multicultural competence,Interact,Competence,"[ 0.03684561  0.01368917  0.01028607 ... -0.02850417 -0.00521979
  0.0174377 ]",1
Cultural Awareness,Cultural Competence,Intercultural ability,Engage,Ability,"[ 0.04629235  0.00315599 -0.00835984 ... -0.02287672 -0.00423718
  0.00533521]",1
Cultural Awareness,Global Mindset,Global awareness,Adapt,Mindset,"[ 0.03843081  0.01431818  0.008916   ... -0.01577074 -0.01251976
 -0.00326828]",1
Cultural Awareness,Global Mindset,Worldly understanding,Open,Awareness,"[ 0.02677952  0.00381181 -0.00886637 ... -0.00952116 -0.00453675
  0.00405902]",1
Cultural Awareness,Global Mindset,International outlook,Integrate,Outlook,"[ 0.02487837  0.00191061  0.0155525  ... -0.00119919 -0.02077893
  0.01100227]",1
Cultural Awareness,Global Mindset,Transnational perspective,Embrace,Perspective,"[ 0.01559783 -0.01675823  0.01368858 ... -0.00808901 -0.01783766
  0.00056839]",1
Cultural Awareness,Cultural Adaptation,Cultural integration,Adapt,Integration,"[ 0.04448219  0.03054631  0.03460038 ... -0.01972138 -0.0108179
 -0.00476846]",1
Cultural Awareness,Cultural Adaptation,Cultural adjustment,Adjust,Adjustment,"[ 0.04505862  0.02593745  0.00693262 ... -0.02532152 -0.00295475
 -0.00187858]",1
Cultural Awareness,Cultural Adaptation,Cross-cultural adaptation,Assimilate,Adaptation,"[ 0.03169302  0.01623618 -0.01200178 ... -0.00455587 -0.00339011
  0.01170304]",1
Cultural Awareness,Cultural Adaptation,Multicultural adaptation,Acclimatize,Acclimatization,"[ 0.0383116   0.02781021  0.01476263 ... -0.02639859 -0.00048524
  0.00285787]",1
Cultural Awareness,Cultural Advocacy,Cultural representation,Advocate,Advocacy,"[ 0.04800057  0.01002202  0.00296718 ... -0.01618463 -0.0006441
 -0.0100566 ]",1
Cultural Awareness,Cultural Advocacy,Cultural defense,Promote,Promotion,"[ 0.05470942  0.00348635 -0.00135169 ... -0.01956729  0.00671524
 -0.01008696]",1
Cultural Awareness,Cultural Advocacy,Multicultural advocacy,Support,Support,"[ 0.03752692  0.00421651  0.02670455 ... -0.01236842 -0.02428709
 -0.00922713]",1
Cultural Awareness,Cultural Advocacy,Cultural support,Defend,Defense,"[ 0.02277379  0.0139333   0.00452095 ... -0.00750255  0.00526545
 -0.02248606]",1
Environmental Advocacy,Eco-Friendly Practices,Green practices,Practice,Practices,"[ 0.03487112 -0.00335274  0.07257387 ... -0.03668022  0.01054655
  0.00039922]",1
Environmental Advocacy,Eco-Friendly Practices,Sustainable methods,Implement,Methods,"[ 0.0513665  -0.00543352  0.05553506 ... -0.04253574  0.00706187
  0.00788461]",1
Environmental Advocacy,Eco-Friendly Practices,Environmental friendliness,Maintain,Behaviors,"[ 0.06665726 -0.01535458  0.03165663 ... -0.03592024  0.01435138
  0.02076073]",1
Environmental Advocacy,Eco-Friendly Practices,Eco-conscious behaviors,Adopt,Actions,"[ 0.06696215 -0.01392108  0.02803193 ... -0.02228457  0.00773318
  0.02289455]",1
Environmental Advocacy,Conservation Initiatives,Resource preservation,Conserve,Conservation,"[ 0.05423046 -0.00212232  0.06774601 ... -0.01638971  0.00864351
  0.01529613]",1
Environmental Advocacy,Conservation Initiatives,Wildlife conservation,Preserve,Preservation,"[ 0.07486452 -0.02069522  0.07224321 ... -0.00527538 -0.00288016
  0.02023649]",1
