Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Crying,Teary-eyed,Eye-watering,Hold breath shakily,Eye water,"[ 0.00605677  0.01608541 -0.04231962 ... -0.02347792  0.00813458
 -0.00715221]",2
Crying,Teary-eyed,Brimming,Softly cry,Brimming tears,"[ 0.0078111  -0.00871185  0.00660437 ... -0.04356615  0.02204436
 -0.00358238]",2
Crying,Sobbing,Gasping,Sob uncontrollably,Sobs,"[-0.00816342  0.01946714 -0.01489943 ... -0.02158786  0.03841769
 -0.00382681]",2
Crying,Sobbing,Heaving,Gasp for air,Gasping cries,"[-0.00370763  0.03414082 -0.01323757 ... -0.01351581  0.02548736
 -0.00956472]",2
Crying,Sobbing,Convulsive,Shudder deeply,Heaving chest,"[-0.00273722  0.00822229 -0.00781861 ... -0.00524427  0.0114942
 -0.00796733]",2
Crying,Sobbing,Shuddering,Convulse with emotion,Shudders,"[-0.0073164   0.01839714 -0.01476016 ... -0.01296291  0.02521823
  0.01221287]",2
Crying,Sobbing,Hiccuping,Hiccup tears,Hiccups of sorrow,"[-0.01828254 -0.01295352  0.00814589 ... -0.01622406  0.0302813
 -0.0084032 ]",2
Crying,Sobbing,Wrenching,Wrench body,Body-wrenching tears,"[ 0.01520893  0.03406004 -0.00362795 ... -0.01237771  0.03440149
 -0.00259647]",2
Crying,Blubbering,Incoherent crying,Blubber words,Blubbering cries,"[ 0.00560085  0.03419237 -0.00462569 ... -0.02153336  0.00492295
  0.01858974]",2
Crying,Blubbering,Blathering sobs,Slur speech,Incoherence,"[ 0.02001572  0.03877956 -0.00284769 ...  0.0025147  -0.00965122
  0.02000117]",2
Crying,Blubbering,Babbling weeping,Slobber tears,Blathered sobs,"[ 0.00829691  0.0356753  -0.01828995 ... -0.01869985  0.01458673
  0.01276339]",2
Crying,Blubbering,Rambling tears,Gasp phrases,Rambling lament,"[ 0.00915594  0.03054914  0.00648546 ... -0.02748249  0.0174315
 -0.00547669]",2
Crying,Blubbering,Slobbering emotion,Babble in anguish,Slobbered speech,"[ 0.0214301   0.03875031 -0.02523244 ...  0.00324317 -0.00808696
  0.01065913]",2
Crying,Blubbering,Spilling words,Falter mid-sentence,Spilled tears,"[ 0.00373879  0.023503    0.01578838 ... -0.03511083  0.00228601
 -0.00154975]",2
Crying,Heartbroken,Devastated,Wail in grief,Heartbreak,"[ 0.00436836  0.00614338 -0.00380276 ...  0.01023496  0.025801
  0.00341767]",2
Crying,Heartbroken,Bereft,Cradle head,Devastation,"[ 0.04416037  0.0303315   0.02540084 ...  0.0115576   0.0245527
 -0.00169177]",2
Crying,Heartbroken,Shattered,Collapse emotionally,Bereavement,"[ 0.02446048  0.0262555   0.00947743 ... -0.00885453  0.01855299
 -0.0092698 ]",2
Crying,Heartbroken,Disconsolate,Moan softly,Shattered feeling,"[ 0.05080384  0.00580967 -0.02930094 ... -0.01585515  0.01844586
 -0.00673585]",2
Crying,Heartbroken,Torn apart,Hug self,Disconsolation,"[ 0.02592765 -0.01880677  0.01298433 ... -0.01780903  0.00226201
 -0.01575887]",2
Crying,Heartbroken,Destroyed,Ache deeply,Ruin of spirit,"[ 0.03141984  0.02975326  0.00472094 ... -0.01410462  0.00039673
 -0.00651925]",2
Agitation,Restless,Fidgety,Fidget,Agitation,"[ 0.01665932 -0.00759315 -0.0182445  ...  0.0160761  -0.01630042
  0.03439537]",3
Agitation,Restless,Edgy,Pace,Restlessness,"[ 0.01804161 -0.00271713  0.00356776 ... -0.00297814 -0.02169199
  0.01278386]",3
Agitation,Restless,Jittery,Twitch,Anxiety,"[-0.01011387 -0.01406682 -0.02608238 ...  0.00125266 -0.03039858
  0.03680878]",3
Agitation,Restless,Uneasy,Stir,Nervousness,"[ 0.00019349 -0.01605045 -0.02624428 ...  0.0081081  -0.018592
  0.0130738 ]",3
Agitation,Restless,Anxious,Shudder,Irritability,"[-0.01762971 -0.00731892 -0.02489969 ...  0.01405064 -0.02042586
 -0.00011578]",3
Agitation,Restless,Tense,Squirm,Excitability,"[-0.00422448  0.00525978 -0.02474595 ... -0.00012726 -0.02303734
  0.01962011]",3
Agitation,Frenzied,Overwrought,Lose control,Frenzy,"[ 0.01455112  0.00116903 -0.0339478  ...  0.01134958 -0.00828505
  0.00065256]",3
Agitation,Frenzied,Hectic,Spiral,Hysteria,"[ 0.01326282 -0.0113312  -0.02146083 ...  0.01847974 -0.03662486
 -0.01439594]",3
Agitation,Frenzied,Wild,Race,Chaos,"[ 0.04477769  0.03780888 -0.00014447 ...  0.02520082 -0.03845074
 -0.00887148]",3
Agitation,Frenzied,Frantic,Spin,Turmoil,"[-0.00467375  0.02328472 -0.03145557 ...  0.0239571  -0.0128921
  0.00281193]",3
Agitation,Frenzied,Chaotic,Freak out,Upheaval,"[ 0.01167575  0.01112935 -0.02512013 ...  0.0208208  -0.03704032
  0.00301779]",3
Agitation,Frenzied,Manic,Burst forth,Mania,"[ 0.00041826  0.00802342 -0.00939764 ...  0.03781959 -0.01676258
 -0.00280032]",3
Agitation,Twitchy,Jumpy,Twitch,Twitchiness,"[ 0.02215323 -0.00303201 -0.02097036 ...  0.01832716 -0.02337991
  0.03802704]",3
Agitation,Twitchy,Spasmodic,Flutter,Spasm,"[-0.0046449  -0.00504986 -0.03796222 ...  0.01109654 -0.01277868
  0.02173621]",3
Agitation,Twitchy,Shaky,Tremble,Jitters,"[-0.00132492 -0.01267938 -0.03179817 ...  0.00087527 -0.02196809
  0.03134229]",3
Agitation,Twitchy,Trembling,Spasm,Tremor,"[-0.00529151 -0.00618493 -0.03358421 ...  0.01861344 -0.00716114
  0.022877  ]",3
Agitation,Twitchy,Fluttery,Shiver,Shiver,"[ 0.0050544  -0.00703772 -0.06833953 ... -0.00177575 -0.00638508
  0.03199427]",3
Agitation,Twitchy,Unsteady,Startle,Flutters,"[ 0.01054654 -0.01681902 -0.03792668 ...  0.00528056 -0.03877274
  0.02431684]",3
Agitation,Unsettled,Perturbed,Shift uncomfortably,Unrest,"[-0.00013483 -0.01372809 -0.01488758 ...  0.00448932 -0.02745618
 -0.0063066 ]",3
Agitation,Unsettled,Disturbed,Fret,Perturbation,"[-0.00068207 -0.00771044 -0.03009173 ...  0.00465402 -0.01197069
  0.01250322]",3
Agitation,Unsettled,Uneasy,Stir anxiously,Disturbance,"[ 0.00149199 -0.00814626 -0.02496271 ... -0.00442841 -0.02919733
  0.00502771]",3
Agitation,Unsettled,On edge,Vacillate,Unease,"[-0.00289504 -0.00452443 -0.01741479 ...  0.00373386 -0.0514575
 -0.00337012]",3
Agitation,Unsettled,Insecure,Pace around,Insecurity,"[ 0.02961472 -0.00161284  0.02401542 ... -0.0140985  -0.04301867
 -0.00580337]",3
Agitation,Unsettled,Troubled,Falter,Worry,"[ 0.00315119 -0.01308239 -0.01218684 ...  0.00493668 -0.03334404
  0.00838825]",3
Agitation,Edgy,High-strung,Brace,Edginess,"[ 0.01045819  0.00765086 -0.03402526 ... -0.01039393 -0.01903679
  0.01584793]",3
Agitation,Edgy,Ill-at-ease,Flinch,Tension,"[-0.0042803   0.0017913  -0.04587608 ... -0.00176386 -0.02756328
  0.00630287]",3
Agitation,Edgy,Uptight,Overreact,High-strung state,"[ 0.00099089  0.00297021 -0.04426319 ...  0.00119416 -0.02244508
 -0.01173194]",3
Agitation,Edgy,Wired,Snap,Unease,"[ 0.01674682 -0.00817653 -0.08010188 ... -0.00351772 -0.04924402
 -0.00423492]",3
Agitation,Edgy,Nervy,Tense up,Uptightness,"[-0.00434705 -0.00119411 -0.04790877 ...  0.00359278 -0.02670549
 -0.00571121]",3
Agitation,Edgy,Taut,Bridle,Overreaction,"[ 0.0190786   0.01116494 -0.03475738 ... -0.00225486 -0.01652873
 -0.00407648]",3
Agitation,Skittish,Timorous,Startle,Skittishness,"[ 0.01352428 -0.02352576 -0.04462202 ... -0.01581881 -0.01872073
  0.013639  ]",3
Agitation,Skittish,Flighty,Recoil,Apprehension,"[ 0.03656645  0.02012237 -0.00620517 ... -0.00547106 -0.0225488
  0.01126667]",3
Agitation,Skittish,Easily startled,Pull back,Trepidation,"[ 0.0080455  -0.01560255 -0.00882005 ... -0.02037542 -0.00043154
  0.00132493]",3
Agitation,Skittish,Anxious,Jump away,Recoil,"[ 0.01159361  0.01778143 -0.00227203 ... -0.01790291 -0.02027174
  0.01568592]",3
Agitation,Skittish,Nervous,Shy away,Jolt,"[-0.00584349 -0.02570991 -0.03649338 ... -0.01365563 -0.01733582
  0.01795286]",3
Agitation,Skittish,Jittery,Bolt,Hesitation,"[ 0.01291453 -0.01131077 -0.0264276  ... -0.01352842 -0.03778442
  0.02539935]",3
Loss of Interest,Apathetic,Uninterested,Withdraw,Apathy,"[-0.00076782  0.0154062  -0.03907392 ...  0.00634148  0.01237698
  0.01398338]",1
Loss of Interest,Apathetic,Detached,Detach,Indifference,"[ 0.00997429  0.04207277 -0.02204421 ...  0.00552305  0.01970861
 -0.00245758]",1
Loss of Interest,Apathetic,Disengaged,Disengage,Disengagement,"[ 0.00053241  0.05309381 -0.01544181 ...  0.00707814 -0.00747697
  0.00884381]",1
Loss of Interest,Apathetic,Indifferent,Ignore,Detachment,"[ 0.00973112  0.05009358 -0.01985787 ... -0.00366344  0.02416422
  0.02116651]",1
Loss of Interest,Apathetic,Unmotivated,Neglect,Boredom,"[ 0.01392639  0.03686763 -0.02068753 ...  0.00917028 -0.01360776
  0.01083336]",1
Loss of Interest,Apathetic,Bored,Lose interest,Listlessness,"[-0.00422157  0.02256343 -0.02520599 ...  0.00631239  0.00081854
  0.01681367]",1
Loss of Interest,Disengaged,Unresponsive,Check out,Disengagement,"[-0.00685622  0.06519999 -0.03202498 ...  0.01428746 -0.0079144
  0.00146548]",1
Loss of Interest,Disengaged,Unattached,Step back,Withdrawal,"[-0.01537916  0.04481624  0.0008975  ...  0.0020498  -0.00178461
  0.01346903]",1
Loss of Interest,Disengaged,Withdrawn,Shut down,Unresponsiveness,"[-0.03397351  0.05518416  0.00034661 ...  0.01123587  0.0064574
  0.01628784]",1
Loss of Interest,Disengaged,Removed,Tune out,Removal,"[-0.01579441  0.05127278 -0.03432883 ... -0.00343682  0.0020432
 -0.02544742]",1
Loss of Interest,Disengaged,Aloof,Pull away,Aloofness,"[-0.01711984  0.00559601  0.00653178 ...  0.00399662  0.012221
  0.00620743]",1
Loss of Interest,Disengaged,Blank,Zone out,Blankness,"[-0.031077    0.03369452 -0.01120771 ...  0.01261165  0.00642877
 -0.00072428]",1
Loss of Interest,Indifferent,Uncaring,Dismiss,Indifference,"[-0.01209703  0.02816902 -0.01464789 ... -0.00632629  0.00742958
  0.02010955]",1
Loss of Interest,Indifferent,Unemotional,Ignore,Unconcern,"[-0.0101669   0.02713251 -0.02501181 ... -0.01234218  0.02033379
  0.02619691]",1
Loss of Interest,Indifferent,Cold,Overlook,Neutrality,"[-0.02245005  0.0152057  -0.00178018 ... -0.01350794  0.01373046
  0.00926353]",1
Loss of Interest,Indifferent,Detached,Neglect,Disregard,"[ 0.00342979  0.05174088 -0.00264584 ...  0.00088242  0.00546129
  0.01769924]",1
Loss of Interest,Indifferent,Unconcerned,Wave off,Inattention,"[ 0.00130383  0.04383909 -0.03238045 ...  0.00033966  0.02482199
  0.02261492]",1
Loss of Interest,Indifferent,Neutral,Minimize,Passivity,"[-0.03315035  0.04410575 -0.01148423 ...  0.00313152 -0.0005308
  0.02997739]",1
Loss of Interest,Unenthusiastic,Lackluster,Show no zeal,Unenthusiasm,"[ 0.01402355  0.02652377 -0.02706142 ...  0.02293948  0.01251516
 -0.00290104]",1
Loss of Interest,Unenthusiastic,Halfhearted,Go through motions,Lack of zeal,"[-4.07937495e-03  6.58875033e-02 -8.46750103e-03 ...  3.90570262e-03
 -8.27453192e-03  6.30769064e-05]",1
Loss of Interest,Unenthusiastic,Reluctant,Conserve energy,Halfheartedness,"[ 0.01540839  0.03758918 -0.00864393 ...  0.00415939  0.00653846
  0.00865186]",1
Loss of Interest,Unenthusiastic,Unexcited,Hold back,Reluctance,"[ 0.00170745  0.02731918 -0.03080478 ...  0.00405125  0.01076256
  0.01297164]",1
Loss of Interest,Unenthusiastic,Tepid,Inhibit excitement,Tepidity,"[-0.0005354   0.01168354 -0.05246543 ... -0.00725172  0.00216065
  0.01479306]",1
Loss of Interest,Unenthusiastic,Reserved,Muffle enthusiasm,Reservedness,"[ 0.0257791   0.03155177 -0.0149842  ... -0.01919825  0.00370894
 -0.00377285]",1
Loss of Interest,Checked-out,Spaced out,Space out,Check-out,"[-0.03907037  0.04546426  0.01798282 ... -0.01659953  0.02282435
 -0.0082306 ]",1
Loss of Interest,Checked-out,Vacant,Daydream,Zoning out,"[-0.00318247  0.04849317 -0.00100335 ... -0.01687622  0.01378515
 -0.01268002]",1
Loss of Interest,Checked-out,Daydreamy,Glaze over,Daydreaming,"[-0.01588845  0.022216   -0.02088992 ... -0.02337837  0.01866341
  0.00321494]",1
Loss of Interest,Checked-out,Zoned out,Nod off,Glazed expression,"[ 0.00600617  0.04984678 -0.04859499 ...  0.00554477  0.02656034
 -0.01338448]",1
Loss of Interest,Checked-out,Inattentive,Tune out,Vacancy,"[-0.03253854  0.07309428 -0.03003317 ... -0.01658244  0.03726743
 -0.02372276]",1
Loss of Interest,Checked-out,Distracted,Lose track,Disconnection,"[-0.03017307  0.04404665 -0.01226425 ... -0.01540364  0.00937062
 -0.00943404]",1
Loss of Interest,Uninvolved,Hands-off,Refuse engagement,Lack of involvement,"[-0.02185107  0.07436607  0.01318911 ...  0.0009342   0.00323692
  0.00022754]",1
Loss of Interest,Uninvolved,Passive,Stand aside,Passivity,"[-0.01062227  0.0437499  -0.02009406 ...  0.00614248  0.02348248
  0.0249324 ]",1
Loss of Interest,Uninvolved,Aloof,Hold aloof,Aloofness,"[-0.01978355  0.00288883  0.00373739 ... -0.00810887  0.02549781
  0.02172312]",1
Loss of Interest,Uninvolved,Standoffish,Refrain,Distance,"[-0.0140244   0.00564177  0.00732404 ...  0.01590362 -0.00180536
  0.01197285]",1
Loss of Interest,Uninvolved,Observant only,Step back,Separation,"[-0.01064287  0.02993548  0.00509827 ...  0.0001283  -0.00488664
  0.01600663]",1
Loss of Interest,Uninvolved,Removed,Observe only,Neutral stance,"[-0.00973349  0.04199373 -0.01407336 ... -0.00083763  0.00321002
  0.00724353]",1
Indecisiveness,Hesitant,Uncertain,Hesitate,Indecision,"[-0.00313459 -0.00187224  0.01737499 ... -0.02255203 -0.03029631
  0.02328958]",1
Indecisiveness,Hesitant,Unsure,Waver,Uncertainty,"[ 0.00210353  0.00462923  0.00677643 ... -0.02167584 -0.01605671
  0.03071593]",1
Indecisiveness,Hesitant,Tentative,Doubt,Hesitation,"[ 0.02261449  0.00246384  0.00922472 ... -0.0205613  -0.01371242
  0.01666022]",1
Indecisiveness,Hesitant,Wavering,Second-guess,Ambivalence,"[ 0.00940761  0.02166864  0.01292731 ... -0.02440619 -0.01784476
  0.026434  ]",1
Indecisiveness,Hesitant,Doubtful,Struggle,Doubt,"[ 0.02302428  0.00158441  0.03286626 ... -0.0208322  -0.02050413
  0.03325397]",1
Indecisiveness,Hesitant,Ambivalent,Delay,Vacillation,"[ 0.00355613  0.00647835  0.0134184  ... -0.01438575 -0.00738342
  0.02925519]",1
Indecisiveness,Uncertain,Insecure,Question,Uncertainty,"[ 0.01348185 -0.02751367 -0.00098568 ... -0.02428814 -0.00838342
  0.03525793]",1
Indecisiveness,Uncertain,Undecided,Waver,Insecurity,"[ 0.01414336 -0.00485017 -0.00251616 ... -0.0208436  -0.00980749
  0.03325832]",1
Indecisiveness,Uncertain,Unclear,Pause,Indecision,"[ 0.00584516 -0.01184977 -0.03275899 ... -0.02651159 -0.00808103
  0.03754238]",1
Indecisiveness,Uncertain,Questioning,Grapple,Perplexity,"[ 0.0054325   0.00330555  0.00442433 ... -0.02592222 -0.007855
  0.02793855]",1
Indecisiveness,Uncertain,Perplexed,Teeter,Hesitation,"[ 8.15433305e-05 -2.52735708e-02 -1.19013488e-02 ... -2.06346605e-02
 -2.72111632e-02  1.62927546e-02]",1
Indecisiveness,Uncertain,Irresolute,Backtrack,Irresolution,"[ 0.02780949  0.00319882 -0.00509841 ... -0.01105081 -0.0166565
  0.01332812]",1
Indecisiveness,Undecided,Stuck,Stall,Stalemate,"[ 0.02357609  0.00528349  0.01107575 ...  0.00124358 -0.02186972
  0.04248706]",1
Indecisiveness,Undecided,Unconvinced,Back and forth,Stuckness,"[ 0.0203622  -0.00703865 -0.0074574  ... -0.0159198  -0.01791524
  0.03518961]",1
Indecisiveness,Undecided,Dithered,Linger,Ambivalence,"[ 0.02250519  0.00444944 -0.00993084 ... -0.0253042   0.00544606
  0.04147627]",1
Indecisiveness,Undecided,Vacillating,Postpone,Vacillation,"[-0.01932452  0.00853562 -0.00105669 ... -0.01956327  0.00178696
  0.03157581]",1
Indecisiveness,Undecided,Split,Fence-sit,Indecision,"[ 0.02583125  0.00166382 -0.00633779 ... -0.00763865 -0.01818099
  0.02290433]",1
Indecisiveness,Undecided,Between two minds,Flip-flop,Delay,"[ 0.01412719 -0.03341567 -0.01542489 ... -0.00824332 -0.00965899
  0.04418065]",1
Indecisiveness,Vacillating,Oscillating,Vacillate,Vacillation,"[-0.00481798  0.02871633  0.00239978 ... -0.00210326  0.01738598
  0.02982138]",1
Indecisiveness,Vacillating,Fluctuating,Oscillate,Oscillation,"[-0.00874654  0.03401431 -0.00206147 ... -0.01285476  0.01859743
  0.04019872]",1
Indecisiveness,Vacillating,Wavering,Fluctuate,Fluctuation,"[-0.01283817  0.02148934  0.01171483 ... -0.02617235  0.00266246
  0.04802641]",1
Indecisiveness,Vacillating,Shifting,Shift stance,Waver,"[ 0.004134    0.01695485  0.01240977 ... -0.01982461 -0.01129289
  0.03955614]",1
Indecisiveness,Vacillating,Hesitant,Tremble between options,Indecision,"[-0.00796316  0.004252    0.01700801 ... -0.01539972 -0.02176171
  0.03455686]",1
Indecisiveness,Vacillating,Up-and-down,Seesaw,Variable stance,"[ 0.0059344   0.00830588  0.01156428 ... -0.02102735 -0.02207795
  0.02405735]",1
Indecisiveness,Waffling,Hem-hawing,Waffle,Waffle,"[-0.00137069  0.00347468  0.005746   ... -0.01144688 -0.00927332
  0.03378408]",1
Indecisiveness,Waffling,Beating around bush,Hem and haw,Hem-hawing,"[ 0.00225389  0.00440235  0.04051179 ... -0.02607237 -0.02871887
  0.02887882]",1
Indecisiveness,Waffling,Noncommittal,Dodge,Noncommitment,"[ 0.01658471  0.00711035  0.01397917 ... -0.01115406 -0.02169333
  0.0434745 ]",1
Indecisiveness,Waffling,Shilly-shallying,Evade commitment,Shilly-shallying,"[ 0.00437593  0.00379271  0.00938159 ... -0.02239845 -0.01877749
  0.02593354]",1
Indecisiveness,Waffling,Procrastinating,Procrastinate,Procrastination,"[ 0.01847082 -0.00481483  0.02323089 ... -0.03034179 -0.01383487
  0.03603636]",1
Indecisiveness,Waffling,Stalling,Stall,Evasion,"[ 0.02985794  0.01927714  0.01810321 ... -0.01995678 -0.03626821
  0.04612303]",1
Indecisiveness,Dithering,Wavering,Dither,Dither,"[ 0.01012613  0.01863322  0.00866331 ... -0.03681197  0.00315288
  0.05464987]",1
Indecisiveness,Dithering,Hesitating,Pace anxiously,Waver,"[ 0.01554454  0.01650355  0.00428334 ... -0.02914243 -0.01152958
  0.01876509]",1
Indecisiveness,Dithering,Delaying action,Delay decision,Limbo state,"[ 0.03048413  0.01942816  0.00681152 ... -0.02930268 -0.00459085
  0.05924714]",1
Indecisiveness,Dithering,Stuck in limbo,Falter,Overthinking,"[ 0.03513104 -0.00329693  0.00638993 ... -0.02855077 -0.00907507
  0.07037085]",1
Indecisiveness,Dithering,Uncertain,Overthink,Inertia,"[ 0.03527478  0.00312649 -0.02914641 ... -0.02596493 -0.00633363
  0.05096223]",1
Indecisiveness,Dithering,Waffling,Tread water,Indecision,"[ 0.02696302  0.03469549  0.01022611 ... -0.02881709 -0.00833612
  0.03320074]",1
Worthlessness,Inadequate,Useless,Belittle,Worthlessness,"[ 0.02274068  0.00106267  0.01722822 ...  0.0067496  -0.00814181
  0.03693775]",1
Worthlessness,Inadequate,Unworthy,Devalue,Inferiority,"[ 0.01306537 -0.00474585  0.0103381  ...  0.01747871  0.00523958
  0.0347962 ]",1
Worthlessness,Inadequate,Inferior,Disparage,Insignificance,"[ 0.03273907 -0.00527409 -0.00362877 ...  0.02983885  0.00066144
  0.03722884]",1
Worthlessness,Inadequate,Insignificant,Doubt oneself,Self-doubt,"[ 0.0208104  -0.03606604  0.00554147 ... -0.00839193  0.00577734
  0.05841794]",1
Worthlessness,Inadequate,Valueless,Self-criticize,Self-criticism,"[ 0.02873216 -0.00396993 -0.00653096 ... -0.00789256  0.0160419
  0.01575809]",0
Worthlessness,Inadequate,Deficient,Feel unworthy,Shame,"[ 0.01494918 -0.02087344  0.00659387 ...  0.01019263  0.01411794
  0.01686236]",1
Worthlessness,Valueless,No-value,Invalidate,Valuelessness,"[ 0.03544664  0.03265267 -0.00697432 ...  0.01991051  0.02005162
  0.04473162]",1
Worthlessness,Valueless,Unappreciated,Discard,Triviality,"[ 0.02794326  0.02666784 -0.00219756 ...  0.00544227  0.03318987
  0.03533489]",1
Worthlessness,Valueless,Trivial,Ignore,Negligibility,"[ 0.02309821  0.02766191 -0.02284794 ... -0.008752    0.02041888
  0.05711986]",1
Worthlessness,Valueless,Paltry,Dismiss,Lack of worth,[0.00935683 0.02487105 0.0029915  ... 0.00670069 0.01106051 0.05196895],1
Worthlessness,Valueless,Negligible,Downplay,Emptiness,"[ 0.02819874  0.00636046 -0.00640594 ...  0.00161461  0.01149641
  0.04063977]",1
Worthlessness,Valueless,Overlooked,Neglect,Nullity,"[ 0.03138079  0.02249105  0.00555979 ...  0.00195945 -0.00282249
  0.04133731]",1
Worthlessness,Meaningless,Empty,Lose sense,Meaninglessness,"[ 0.01705828 -0.00966069 -0.00636742 ...  0.01508298  0.00271441
  0.04115442]",1
Worthlessness,Meaningless,Purposeless,Feel no purpose,Void,"[ 0.01634161  0.01902679  0.00401421 ...  0.01678914 -0.0197998
  0.02717726]",1
Worthlessness,Meaningless,Void,Question existence,Emptiness,"[ 0.00764214 -0.0203518   0.01849916 ...  0.00045805  0.01142235
  0.03261192]",1
Worthlessness,Meaningless,Aimless,Detach meaning,Purposelessness,"[ 0.04176865  0.01794632  0.01669767 ...  0.03092251 -0.00542613
 -0.00296708]",1
Worthlessness,Meaningless,Unimportant,Wander aimlessly,Hollowness,"[ 0.02212322 -0.00576209  0.03172335 ...  0.00526264 -0.01532536
  0.01859691]",1
Worthlessness,Meaningless,Hollow,Invalidate significance,Irrelevance,"[ 0.02876459 -0.00189766  0.01877688 ...  0.02394294 -0.00737713
  0.05334123]",1
Worthlessness,Pointless,Futile,Waste effort,Pointlessness,[0.01360737 0.02339674 0.04352527 ... 0.02264841 0.00932357 0.03384281],1
Worthlessness,Pointless,Senseless,Go nowhere,Futility,"[ 0.01874778  0.00335247  0.0367144  ...  0.02075853 -0.00573934
  0.03665653]",1
Worthlessness,Pointless,Vain,Spiral aimlessly,Senselessness,"[ 0.03494226  0.01435182  0.03446807 ...  0.01510756 -0.01619673
  0.02571027]",1
Worthlessness,Pointless,No-win,Abandon cause,Vainness,[0.02326753 0.02700589 0.0432154  ... 0.02413483 0.00915897 0.02208621],1
Worthlessness,Pointless,Impractical,Give up,No-win scenario,"[ 0.00853     0.0165878   0.00889557 ...  0.00694966 -0.00120048
  0.04849913]",1
Worthlessness,Pointless,Profitless,Pursue in vain,Useless chase,"[ 0.02515382 -0.00690435  0.04462458 ... -0.0071878  -0.00850359
  0.02610566]",1
Worthlessness,Unimportant,Trivial,Downplay,Unimportance,"[ 0.02897683  0.00772047  0.0158993  ... -0.00186029  0.01770409
  0.05019023]",1
Worthlessness,Unimportant,Minor,Minimize,Triviality,"[ 0.0111686   0.02621737  0.01598511 ... -0.00931091  0.0211387
  0.05878685]",1
Worthlessness,Unimportant,Negligible,Overlook,Negligibility,"[ 0.03385311  0.00184475 -0.01404482 ... -0.01582043  0.01586409
  0.06572684]",1
Worthlessness,Unimportant,Marginal,Disregard,Marginality,"[ 0.03439304  0.04017878  0.04505868 ... -0.0049566  -0.00346633
  0.04494179]",1
Worthlessness,Unimportant,Inconsequential,Pass over,Inconsequence,"[ 0.04117709  0.00946398  0.00277938 ... -0.00354459  0.01752067
  0.07818861]",1
Worthlessness,Unimportant,Petit,Diminish,Insignificance,"[ 0.02427816 -0.01073207 -0.01080385 ... -0.00177043  0.01055978
  0.05162878]",1
Worthlessness,Useless,No-good,Fail repeatedly,Uselessness,"[ 0.03710723  0.00362422  0.04757719 ...  0.01715165 -0.02736807
  0.03406468]",1
Worthlessness,Useless,Ineffective,Abandon attempts,Failure,"[ 0.02481206  0.01856786  0.07079747 ... -0.00111276 -0.03132578
  0.03485967]",1
Worthlessness,Useless,Inept,Prove fruitless,Ineptitude,"[ 0.00822656  0.00965603  0.00188153 ...  0.00883408 -0.02039844
  0.03762348]",1
Worthlessness,Useless,Powerless,Produce nothing,Powerlessness,"[ 0.0385602  -0.01195682  0.02880538 ...  0.01166274 -0.01567942
  0.02760038]",1
Worthlessness,Useless,Futile,Disappoint,Futility,"[ 0.00452656 -0.01146429  0.02328802 ...  0.02945822 -0.0187652
  0.03654197]",1
Worthlessness,Useless,Incapable,Render null,Null effect,"[ 0.03553664  0.01326419  0.01687772 ...  0.00848996 -0.03468984
  0.03541984]",1
Loss of Energy,Fatigued,Exhausted,Fatigue,Fatigue,"[-0.01296673 -0.0054645  -0.04480083 ...  0.00270476  0.03175346
  0.00978552]",4
Loss of Energy,Fatigued,Drained,Deplete,Exhaustion,"[-0.01367502  0.00709024 -0.05381379 ... -0.00202356  0.02297403
  0.00541461]",4
Loss of Energy,Fatigued,Lethargic,Drain,Lethargy,"[ 0.00907382  0.01501724 -0.05888607 ...  0.00667553  0.00457297
  0.01709456]",4
Loss of Energy,Fatigued,Worn out,Weaken,Weariness,"[ 0.00405477  0.00525476 -0.04044276 ...  0.00319414  0.03252214
  0.0100827 ]",4
Loss of Energy,Fatigued,Weary,Overexert,Depletion,"[ 0.01412348  0.01264267 -0.05193988 ... -0.0041857   0.03967671
  0.00704314]",4
Loss of Energy,Fatigued,Sluggish,Burn out,Burnout,"[-0.0059423   0.01067965 -0.02643734 ...  0.00035683  0.01943711
  0.00405956]",4
Loss of Energy,Drained,Spent,Sap,Draining,"[ 0.00985101  0.05071777  0.00321091 ... -0.01197047  0.03241878
  0.01716464]",4
Loss of Energy,Drained,Empty,Bleed energy,Depletion,"[ 0.00806561  0.04529429 -0.02173895 ...  0.00508516  0.01666461
  0.02283455]",4
Loss of Energy,Drained,Used up,Strain,Emptiness,"[ 0.02057033  0.04935654 -0.03458023 ... -0.01983458  0.00919687
  0.00530736]",4
Loss of Energy,Drained,Tapped out,Wear out,Low reserves,"[ 4.17294068e-05  5.88200018e-02  4.98195924e-03 ... -1.67161357e-02
  7.53220264e-03  2.25583725e-02]",4
Loss of Energy,Drained,Running on fumes,Exhaust,Energy deficit,"[ 0.00666664  0.04019844 -0.00310992 ...  0.00741132  0.00954607
 -0.01207088]",4
Loss of Energy,Drained,Depleted,Drain,Fumes,"[ 0.02828883  0.05267251 -0.05176652 ... -0.00671684 -0.00076931
  0.00490485]",4
Loss of Energy,Weary,Drooping,Wear down,Weariness,"[ 0.01043117  0.03425119 -0.04394655 ... -0.00226333  0.02132403
  0.00895234]",4
Loss of Energy,Weary,Flagging,Flag,Tiredness,"[-0.00626125  0.02505926 -0.06102131 ...  0.02213378  0.02209097
  0.00453807]",4
