Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Sexual Dysfunctions,Delayed Ejaculation,Male Orgasmic Disorder,Experience difficulty ejaculating,Delay in ejaculation,"[ 0.01707373 -0.00327645  0.02557828 ...  0.00390654 -0.00272876
  0.01633701]",4
Sexual Dysfunctions,Delayed Ejaculation,Retarded Ejaculation,Delay ejaculation,Infrequency of orgasm,"[ 0.01146408  0.00484636  0.04458255 ... -0.00404693 -0.00196541
  0.01686441]",4
Sexual Dysfunctions,Delayed Ejaculation,Ejaculatory Inhibition,Require prolonged stimulation,Reduced intensity of orgasm,"[ 0.0063339  -0.01128717 -0.0076033  ... -0.00923912 -0.01579549
  0.03481028]",4
Sexual Dysfunctions,Erectile Disorder,Impotence,Fail to achieve erection,Erectile Difficulty,"[ 0.02143755  0.00424971  0.01015174 ...  0.0176939  -0.04041185
  0.01634034]",4
Sexual Dysfunctions,Erectile Disorder,Erectile Dysfunction,Fail to maintain erection,Insufficient Rigidity,"[ 0.00826999  0.02047027 -0.00552383 ...  0.0186437  -0.02783957
  0.02287632]",4
Sexual Dysfunctions,Erectile Disorder,Difficulty Achieving/Maintaining Erection,Experience decreased rigidity,Performance Anxiety,"[-0.00251345  0.0171971   0.01873872 ... -0.00352846 -0.00557178
 -0.00331748]",4
Sexual Dysfunctions,Female Orgasmic Disorder,Anorgasmia,Experience delay or absence of orgasm,Orgasmic Difficulty,"[ 3.29876952e-02  3.23790661e-03  8.43997332e-05 ...  7.13921897e-03
  5.10944100e-03 -1.69503200e-03]",4
Sexual Dysfunctions,Female Orgasmic Disorder,Inhibited Female Orgasm,Have reduced intensity of orgasm,Delayed Orgasm,"[ 0.02740444 -0.00644181 -0.02730369 ...  0.00172695 -0.01205871
 -0.00336888]",4
Sexual Dysfunctions,Female Orgasmic Disorder,Difficulty Reaching Orgasm,Require specific stimulation,Absent Orgasm,"[ 0.0241644   0.00277213  0.00239374 ...  0.01828123 -0.00183767
  0.00093857]",4
Sexual Dysfunctions,Female Sexual Interest/Arousal Disorder,Low Female Libido,Lack sexual interest,Reduced Interest,"[-0.02189651 -0.01223076 -0.00195348 ...  0.03020466 -0.02802753
 -0.01292519]",4
Sexual Dysfunctions,Female Sexual Interest/Arousal Disorder,Reduced Sexual Arousal,Have reduced arousal,Absent Arousal,"[-0.00061773  0.01443035 -0.03855003 ...  0.03186595 -0.01830349
 -0.02277249]",4
Sexual Dysfunctions,Female Sexual Interest/Arousal Disorder,Hypoactive Sexual Desire,Fail to respond to sexual stimulation,Lack of Desire,"[-0.03307605  0.00932217 -0.02580811 ...  0.03465    -0.01849389
 -0.01535756]",4
Sexual Dysfunctions,Genito-Pelvic Pain/Penetration Disorder,Dyspareunia,Experience pain during intercourse,Genital Pain,"[-0.0066411   0.01350882  0.08409964 ...  0.02371912  0.01211136
 -0.00358808]",4
Sexual Dysfunctions,Genito-Pelvic Pain/Penetration Disorder,Vaginismus,Tense pelvic floor muscles,Pelvic Pain,"[-0.00654117  0.03808866  0.06732923 ...  0.01113864 -0.00464328
 -0.00735595]",4
Sexual Dysfunctions,Genito-Pelvic Pain/Penetration Disorder,Painful Intercourse,Avoid penetration,Fear of Penetration,"[-0.00249962  0.02655677  0.07749593 ...  0.00905789  0.00775081
  0.01366929]",4
Sexual Dysfunctions,Male Hypoactive Sexual Desire Disorder,Low Male Libido,Lack sexual desire,Reduced Desire,"[-0.02150201 -0.00011773 -0.01281918 ...  0.02917712 -0.05554198
  0.00681971]",4
Sexual Dysfunctions,Male Hypoactive Sexual Desire Disorder,Reduced Sexual Desire,Have reduced fantasies,Absent Fantasies,"[-0.0093093   0.01929263 -0.00556714 ...  0.01083541 -0.03054772
  0.00311582]",4
Sexual Dysfunctions,Premature (Early) Ejaculation,Rapid Ejaculation,Ejaculate prematurely,Early Ejaculation,"[ 0.01321175  0.00065521  0.01548198 ...  0.01496823 -0.00083485
  0.01023338]",4
Sexual Dysfunctions,Premature (Early) Ejaculation,Early Climax,Experience lack of control,Lack of Control,"[ 0.00552219  0.01441553  0.01957534 ... -0.00743384 -0.01040605
  0.00355401]",4
Sexual Dysfunctions,Other Specified Sexual Dysfunction,Atypical Sexual Dysfunction,Experience sexual difficulties,Sexual Dysfunction Symptoms,"[ 0.00497056  0.01769881  0.02169324 ...  0.02597024 -0.03465267
 -0.01281173]",4
Sexual Dysfunctions,Other Specified Sexual Dysfunction,Subthreshold Sexual Dysfunction,Report distress,Distress,"[ 0.00525496  0.01920425  0.0225797  ...  0.01669824 -0.04666812
  0.02217055]",4
Sexual Dysfunctions,Unspecified Sexual Dysfunction,Sexual Dysfunction NOS,Experience sexual issues,Sexual Dysfunction Symptoms,"[ 0.00804972  0.01492393  0.00594146 ...  0.0231142  -0.03069116
 -0.003156  ]",4
Sexual Dysfunctions,Unspecified Sexual Dysfunction,Unspecified Sexual Disorder,Report distress,Distress,"[ 0.00835768  0.01064     0.01879019 ...  0.01293528 -0.04668371
  0.02961822]",4
Gender Dysphoria,Gender Dysphoria in Children,Childhood Gender Dysphoria,Express,Incongruence,"[ 0.05355971  0.04783351 -0.0039923  ...  0.01337759  0.00721945
  0.02032554]",4
Gender Dysphoria,Gender Dysphoria in Children,Early-Onset Gender Incongruence,Insist,Distress,"[ 0.05306478  0.03674542 -0.0090857  ...  0.02544533 -0.01179665
  0.02273438]",4
Gender Dysphoria,Gender Dysphoria in Adolescents and Adults,Adolescent Gender Dysphoria,Experience,Incongruence,"[ 0.02906287  0.04403244  0.0299148  ...  0.01599188 -0.02565517
  0.03629208]",4
Gender Dysphoria,Gender Dysphoria in Adolescents and Adults,Adult Gender Dysphoria,Express,Distress,"[ 0.02848801  0.03317133  0.02225222 ...  0.02900551 -0.01300202
  0.03498256]",4
Gender Dysphoria,Gender Dysphoria in Adolescents and Adults,Persistent Gender Incongruence,Desire,Identity Conflict,"[ 0.02767889  0.03345271  0.03907459 ...  0.02043629 -0.01295944
  0.03246509]",4
Gender Dysphoria,Other Specified Gender Dysphoria,Atypical Gender Dysphoria,Exhibit,Symptoms,"[-0.01473519  0.02738213  0.00096418 ...  0.02988802 -0.01148535
 -0.00535766]",4
Gender Dysphoria,Other Specified Gender Dysphoria,Subthreshold Gender Incongruence,Show,Incongruence,"[ 0.00948735  0.03569793 -0.00516074 ...  0.0099078  -0.01083009
  0.02486106]",4
Gender Dysphoria,Unspecified Gender Dysphoria,Gender Incongruence NOS,Experience,Incongruence,"[ 0.01427867  0.03470566  0.01092136 ...  0.00607754 -0.01604497
  0.02076407]",4
Gender Dysphoria,Unspecified Gender Dysphoria,Undefined Gender Dysphoria,Manifest,Distress,"[ 0.012139    0.03578423  0.0127354  ...  0.01578288 -0.01914311
  0.02792915]",4
"Disruptive, Impulse-Control, and Conduct Disorders",Oppositional Defiant Disorder,ODD,Argue,Defiance,"[ 0.01065503  0.03537419 -0.0039689  ...  0.01062987 -0.0005598
  0.013649  ]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Oppositional Defiant Disorder,Defiant Behavior,Defy,Irritability,"[ 0.00168192  0.01545251 -0.00387273 ...  0.00965302 -0.002114
  0.01578538]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Oppositional Defiant Disorder,Argumentative Behavior,Deliberately Annoy,Vindictiveness,"[ 0.02438248  0.01945524 -0.02569107 ... -0.00753106  0.00588865
  0.01020833]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Intermittent Explosive Disorder,IED,Explode,Anger,"[-0.01153791  0.01167077 -0.01101346 ... -0.03199847 -0.01553772
  0.0107827 ]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Intermittent Explosive Disorder,Impulse Aggression,Rage,Outbursts,"[-0.02078988  0.02877558 -0.00056467 ... -0.00757288 -0.01341326
  0.01457728]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Intermittent Explosive Disorder,Anger Outbursts,Outburst,Aggression,"[-0.02057499  0.02052286 -0.00516655 ... -0.00849581 -0.00281456
  0.01855527]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Conduct Disorder,CD,Steal,Aggression,"[ 0.02938455  0.01296073 -0.02506861 ... -0.02142462  0.00628008
  0.01217895]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Conduct Disorder,Antisocial Behavior,Destroy,Property Destruction,"[ 0.028022    0.03640654  0.00664389 ... -0.01168196  0.02172134
  0.03223879]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Conduct Disorder,Rule-Breaking,Aggress,Theft,"[ 0.02178496  0.02667193 -0.00397482 ... -0.02020036  0.00901493
  0.03334324]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Pyromania,Fire-Setting Disorder,Set Fire,Fire-Setting,"[ 1.07966457e-02 -3.52862664e-03 -2.04918701e-02 ... -3.35049555e-02
  5.41521367e-05  1.38357515e-02]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Pyromania,Arsonistic Impulse,Fascinated by Fire,Fascination,"[ 0.02033125 -0.01185643 -0.02658169 ... -0.02624907  0.00710277
  0.00930636]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Kleptomania,Stealing Impulse,Steal,Urge,"[-0.00703053  0.00669514 -0.04986548 ...  0.00040698 -0.00093181
  0.00656857]",2
"Disruptive, Impulse-Control, and Conduct Disorders",Kleptomania,Shoplifting Disorder,Impulse Steal,Stealing,"[-0.0106632   0.01634406 -0.05301311 ... -0.00836984  0.01151626
  0.01885378]",2
"Disruptive, Impulse-Control, and Conduct Disorders","Other Specified Disruptive, Impulse-Control, and Conduct Disorder",Atypical Disruptive Disorder,Exhibit,Symptoms,"[-0.01465258  0.02251463 -0.02798836 ...  0.00136601  0.00494444
  0.00305961]",2
"Disruptive, Impulse-Control, and Conduct Disorders","Other Specified Disruptive, Impulse-Control, and Conduct Disorder",Subthreshold Conduct,Show,Behaviors,"[ 0.0003281   0.01290054 -0.01293417 ... -0.01236918  0.00173195
  0.01732627]",2
"Disruptive, Impulse-Control, and Conduct Disorders","Unspecified Disruptive, Impulse-Control, and Conduct Disorder",Unspecified Disruptive Behavior,Exhibit,Symptoms,"[-0.00728309  0.00937319 -0.02059135 ... -0.00993443  0.00574777
  0.01763683]",2
Substance-Related and Addictive Disorders,Alcohol Use Disorder,AUD,Drink,Craving,"[-0.03875018  0.04917282 -0.04142803 ...  0.01471509 -0.02285368
  0.0087818 ]",1
Substance-Related and Addictive Disorders,Alcohol Use Disorder,Alcohol Dependence,Crave,Tolerance,"[-0.02637087  0.02281659 -0.04081428 ...  0.01866328 -0.03338624
  0.01707916]",1
Substance-Related and Addictive Disorders,Alcohol Use Disorder,Alcohol Abuse,Binge,Withdrawal,"[-0.02882807  0.02834249 -0.01649691 ...  0.01239505 -0.03192044
  0.03008035]",1
Substance-Related and Addictive Disorders,Caffeine Use Disorder,Caffeine Dependence,Consume,Tolerance,"[-0.0244632  -0.00011828  0.01762648 ...  0.01245989 -0.02938948
 -0.00305039]",1
Substance-Related and Addictive Disorders,Caffeine Use Disorder,Caffeine Abuse,Crave,Withdrawal,"[-0.04392374  0.01176529 -0.00890542 ...  0.00062296 -0.04107593
 -0.00574086]",1
Substance-Related and Addictive Disorders,Cannabis Use Disorder,Marijuana Use Disorder,Smoke,Tolerance,"[ 0.01575961  0.00108981 -0.02256397 ...  0.0047989  -0.04250359
  0.04055562]",1
Substance-Related and Addictive Disorders,Cannabis Use Disorder,Cannabis Dependence,Vape,Withdrawal,"[-0.01269194  0.01515336 -0.01418472 ...  0.01240665 -0.04540702
  0.0397809 ]",1
Substance-Related and Addictive Disorders,Gambling Disorder,Compulsive Gambling,Gamble,Craving,"[-0.01315655  0.02499341 -0.01804481 ... -0.00633925 -0.00549087
  0.03835195]",1
Substance-Related and Addictive Disorders,Gambling Disorder,Pathological Gambling,Chase Losses,Loss Chasing,"[-0.00990239  0.01179874  0.01792268 ... -0.02895861 -0.01388046
  0.01651111]",1
Substance-Related and Addictive Disorders,Other Specified Substance-Related and Addictive Disorder,Atypical Use Disorder,Use,Symptoms,"[-0.02602628  0.00345715 -0.02474086 ...  0.01183138 -0.05326886
  0.01067036]",1
Substance-Related and Addictive Disorders,Unspecified Substance-Related and Addictive Disorder,Substance Use NOS,Use,Symptoms,"[-0.04361118  0.00663985 -0.02994393 ...  0.01352515 -0.04769326
  0.014494  ]",1
Neurocognitive Disorders,Delirium,Acute Confusional State,Fluctuate,Disorientation,"[-0.0268208   0.00421039 -0.01728684 ... -0.00366691 -0.0097173
  0.02003702]",2
Neurocognitive Disorders,Delirium,Toxic Encephalopathy,Disorient,Hallucinations,"[ 0.01363719 -0.01025315 -0.01688234 ... -0.00150814 -0.0196224
 -0.0143443 ]",2
Neurocognitive Disorders,Major Neurocognitive Disorder,Major NCD,Forget,Memory Loss,"[ 0.03450615 -0.00375433  0.00434021 ...  0.00626619  0.0068588
  0.01589276]",4
Neurocognitive Disorders,Major Neurocognitive Disorder,Dementia,Confuse,Impairment,"[ 0.03700948 -0.00110801 -0.01924177 ...  0.00591599 -0.0234797
  0.03990496]",4
Neurocognitive Disorders,Mild Neurocognitive Disorder,Mild NCD,Forget,Memory Complaints,"[ 0.02779104  0.01001569 -0.01098731 ...  0.00117044  0.00469839
  0.01472074]",4
Neurocognitive Disorders,Mild Neurocognitive Disorder,Mild Cognitive Impairment,Misplace,Reduced Function,"[ 0.02547158  0.04816734 -0.03970765 ... -0.01982739 -0.03175026
  0.0467662 ]",4
Neurocognitive Disorders,Other Specified Neurocognitive Disorder,Atypical NCD,Exhibit,Symptoms,"[ 0.00291888  0.00689189 -0.00557089 ...  0.01513147  0.00147195
 -0.01024777]",2
Neurocognitive Disorders,Unspecified Neurocognitive Disorder,Unspecified Cognitive Disorder,Exhibit,Symptoms,"[-0.01520772 -0.02208044 -0.02908609 ...  0.00847458 -0.00701895
  0.02855435]",2
Personality Disorders,Paranoid Personality Disorder,Paranoid PD,Suspect,Distrust,"[-0.00032039 -0.03021429 -0.00105383 ... -0.01621887 -0.01097522
 -0.01515655]",2
Personality Disorders,Paranoid Personality Disorder,Suspicious Personality,Mistrust,Suspicion,"[-0.00116625  0.00282182 -0.00695744 ... -0.03542183 -0.02078334
 -0.01030863]",2
Personality Disorders,Schizoid Personality Disorder,Schizoid PD,Withdraw,Detachment,"[ 0.0064024  -0.01540937  0.0250281  ... -0.01531245  0.03239359
 -0.01064845]",2
Personality Disorders,Schizoid Personality Disorder,Detached Personality,Prefer Solitude,Emotional Coldness,"[ 0.00334482 -0.02802095  0.03928379 ... -0.03200626  0.02258756
 -0.01433227]",2
Personality Disorders,Schizotypal Personality Disorder,Schizotypal PD,Magical Thinking,Eccentricity,"[ 0.03008606 -0.04354838  0.03643521 ... -0.03364264  0.01189479
  0.00833821]",2
Personality Disorders,Schizotypal Personality Disorder,Eccentric Personality,Be Eccentric,Odd Beliefs,"[ 0.02773406 -0.04322891  0.02335242 ... -0.01013407 -0.01003616
  0.00137462]",2
Personality Disorders,Antisocial Personality Disorder,ASPD,Deceive,Deceit,"[ 0.01326574 -0.03331176 -0.00298786 ... -0.03321349 -0.01595574
  0.04756015]",2
Personality Disorders,Antisocial Personality Disorder,Psychopathy,Exploit,Impulsivity,"[ 0.00926024  0.00795726  0.02181732 ... -0.03621674 -0.02104159
  0.02021738]",2
Personality Disorders,Antisocial Personality Disorder,Sociopathy,Violate Rights,Lack of Remorse,"[ 0.02711481  0.0295754   0.00924533 ... -0.00476137  0.00217413
  0.00876286]",2
Personality Disorders,Borderline Personality Disorder,BPD,Idealize,Instability,"[-0.01126374  0.0277062   0.02307124 ... -0.04243968 -0.02915624
 -0.01318634]",2
Personality Disorders,Borderline Personality Disorder,Emotionally Unstable Personality,Devalue,Impulsivity,"[ 0.00196183  0.01734238  0.00491114 ... -0.03339927 -0.0153674
  0.01636073]",2
Personality Disorders,Histrionic Personality Disorder,HPD,Seek Attention,Attention-Seeking,"[ 0.00321135 -0.01934828  0.0058088  ... -0.03023168  0.00859444
 -0.02396324]",2
Personality Disorders,Histrionic Personality Disorder,Dramatic Personality,Be Seductive,Shallowness,"[ 0.00867947 -0.01801599 -0.01960602 ... -0.02725394 -0.0066098
 -0.01540098]",2
Personality Disorders,Narcissistic Personality Disorder,NPD,Grandstand,Grandiosity,"[ 0.01085907 -0.00759132  0.03084644 ...  0.01213543  0.02115681
 -0.02113008]",2
Personality Disorders,Narcissistic Personality Disorder,Grandiose Personality,Require Admiration,Entitlement,"[ 0.03217995 -0.00564678  0.00707042 ... -0.0009682   0.01779707
 -0.0180646 ]",2
Personality Disorders,Avoidant Personality Disorder,AvPD,Avoid,Avoidance,"[ 0.01655931 -0.00078676  0.04012647 ... -0.02646115  0.02040065
  0.01385998]",2
Personality Disorders,Avoidant Personality Disorder,Social Inhibition,Be Hypersensitive,Hypersensitivity,"[ 0.00684666 -0.00449943 -0.00318793 ... -0.02679479  0.01532092
  0.02278633]",2
Personality Disorders,Dependent Personality Disorder,DPD,Depend,Dependency,"[ 0.01052497  0.01182662  0.03492108 ... -0.02428435  0.00528549
  0.02565174]",2
Personality Disorders,Dependent Personality Disorder,Submissive Personality,Cling,Clinging,"[-0.02516474  0.00903469  0.01282727 ... -0.02321881  0.00206342
  0.00578154]",2
Personality Disorders,Obsessive-Compulsive Personality Disorder,OCPD,Order,Preoccupation with Order,"[ 0.03680594  0.01356661 -0.00923869 ... -0.0295142   0.03187037
 -0.01589798]",1
Personality Disorders,Obsessive-Compulsive Personality Disorder,Perfectionistic Personality,Control,Perfectionism,"[ 0.01559839 -0.01091166  0.00183263 ... -0.04859776  0.01833833
  0.00141578]",1
Personality Disorders,Other Specified Personality Disorder,Atypical PD,Exhibit,Symptoms,"[-0.02594764 -0.014151    0.00325894 ...  0.0063568   0.01297382
 -0.01581145]",2
Personality Disorders,Unspecified Personality Disorder,Personality Disorder NOS,Exhibit,Symptoms,"[-0.03244145 -0.00060037 -0.0055052  ... -0.00621349  0.01225066
 -0.02214238]",2
Paraphilic Disorders,Voyeuristic Disorder,Peeping Tom Disorder,Observe,Observation,"[ 0.04777712  0.00312525 -0.03788622 ... -0.01190813  0.01515449
  0.00371632]",1
Paraphilic Disorders,Exhibitionistic Disorder,Flasher Disorder,Expose,Exposure,"[ 0.02029638 -0.03083768 -0.03570066 ... -0.01221568 -0.00141685
  0.01129113]",1
Paraphilic Disorders,Frotteuristic Disorder,Toucher Disorder,Rub,Touching,"[ 0.0300955  -0.01785517 -0.01068222 ...  0.01601631  0.01353175
  0.00133352]",1
Paraphilic Disorders,Sexual Masochism Disorder,Masochism,Experience Pain,Pain,"[ 0.01513393  0.02916674  0.0069844  ...  0.02298257  0.00484619
 -0.0188726 ]",0
Paraphilic Disorders,Sexual Sadism Disorder,Sadism,Inflict Pain,Pain,"[ 0.03125052  0.00677162  0.01486207 ...  0.02139603  0.00406029
 -0.00561679]",1
Paraphilic Disorders,Pedophilic Disorder,Pedophilia,Arouse,Attraction,"[ 0.05465088 -0.00958207 -0.04305119 ...  0.01752928  0.01624475
 -0.01121044]",1
Paraphilic Disorders,Fetishistic Disorder,Fetish,Use Object,Object,"[ 0.04772313  0.03851496 -0.03754101 ...  0.01227756 -0.00755542
  0.0087212 ]",1
Paraphilic Disorders,Transvestic Disorder,Cross-Dressing Disorder,Dress,Cross-Dressing,"[ 0.03429611  0.02518114 -0.02254402 ...  0.02031261 -0.0159174
 -0.0169452 ]",1
Paraphilic Disorders,Other Specified Paraphilic Disorder,Atypical Paraphilia,Exhibit,Symptoms,"[ 0.00817664  0.0214064  -0.0231278  ...  0.02822258 -0.00495596
 -0.00862781]",2
Paraphilic Disorders,Unspecified Paraphilic Disorder,Paraphilia NOS,Exhibit,Symptoms,"[ 0.01525896  0.02466054 -0.02253673 ...  0.02428177  0.00503897
 -0.01506958]",2
Medication-Induced Movement Disorders and Other Adverse Effects of Medication,Neuroleptic-Induced Parkinsonism,Medication-Induced Parkinsonism,Tremble,Tremor,"[-0.0318451  -0.03637905 -0.01808209 ...  0.0163738   0.00314261
  0.02355076]",2
Medication-Induced Movement Disorders and Other Adverse Effects of Medication,Acute Dystonia,Dystonic Reaction,Spasm,Spasm,"[-0.01439959 -0.01404971  0.00871957 ...  0.02521295 -0.01632391
  0.01669565]",2
Medication-Induced Movement Disorders and Other Adverse Effects of Medication,Akathisia,Restlessness,Pace,Restlessness,"[-0.0004853  -0.01373595  0.02841699 ...  0.00653505 -0.02912581
 -0.01236128]",2
Medication-Induced Movement Disorders and Other Adverse Effects of Medication,Tardive Dyskinesia,Late-Onset Dyskinesia,Grimace,Grimacing,"[ 0.0020703  -0.00925029  0.0166564  ...  0.03796437 -0.02452648
  0.00873932]",2
Medication-Induced Movement Disorders and Other Adverse Effects of Medication,Medication-Induced Postural Tremor,Action Tremor,Tremble,Tremor,"[-0.04137548 -0.01153087  0.00287141 ...  0.00347339  0.01024778
  0.02195388]",2
Medication-Induced Movement Disorders and Other Adverse Effects of Medication,Other Specified Medication-Induced Movement Disorder,Atypical MED Disorder,Exhibit,Symptoms,"[-0.01187126 -0.00592077 -0.01057535 ...  0.01847566 -0.01615728
  0.00136427]",2
Medication-Induced Movement Disorders and Other Adverse Effects of Medication,Unspecified Medication-Induced Movement Disorder,MED Disorder NOS,Exhibit,Symptoms,"[-0.02627634  0.00370102 -0.01533574 ...  0.01097014 -0.01687168
  0.00089129]",2
Other Conditions That May Be a Focus of Clinical Attention,Relational Problems,Relationship Issues,Argue,Conflict,"[ 0.00260033  0.02292538  0.04095602 ...  0.01502137 -0.00809131
  0.03883331]",4
Other Conditions That May Be a Focus of Clinical Attention,Relational Problems,Interpersonal Difficulties,Withdraw,Tension,"[-0.01460544  0.01066757  0.05858166 ... -0.00175072 -0.01985593
  0.0265723 ]",4
Other Conditions That May Be a Focus of Clinical Attention,Abuse and Neglect,Maltreatment,Harm,Abuse,"[ 0.02806248  0.04632759  0.05122628 ... -0.01969972 -0.01141861
  0.03417418]",4
Other Conditions That May Be a Focus of Clinical Attention,Abuse and Neglect,Child Abuse,Neglect,Neglect,"[ 0.01333549  0.02296473  0.0395256  ... -0.0146491  -0.01475466
  0.04318494]",4
Other Conditions That May Be a Focus of Clinical Attention,Abuse and Neglect,Elder Neglect,Abuse,Trauma,"[ 0.02439321  0.0244168   0.03548104 ... -0.01853082 -0.01338796
  0.02654   ]",4
Other Conditions That May Be a Focus of Clinical Attention,Educational and Occupational Problems,School Issues,Struggle,Underachievement,"[ 0.02212426 -0.00162727  0.07258448 ... -0.00434489 -0.0286003
  0.02312871]",4
Other Conditions That May Be a Focus of Clinical Attention,Educational and Occupational Problems,Work Issues,Fail,Absenteeism,"[-0.01003239  0.01987395  0.07775103 ... -0.00860114 -0.0312967
  0.01308573]",4
Other Conditions That May Be a Focus of Clinical Attention,Housing and Economic Problems,Homelessness,Struggle,Homelessness,"[-0.00280905  0.002038    0.10459872 ...  0.00831676 -0.01822833
  0.00132297]",4
Other Conditions That May Be a Focus of Clinical Attention,Housing and Economic Problems,Financial Strain,Lack,Financial Hardship,"[ 0.00711164  0.00460693  0.07094345 ... -0.00978599 -0.02373652
  0.02378974]",4
Other Conditions That May Be a Focus of Clinical Attention,Other Health Service Encounters for Counseling and Medical Advice,Z-Codes,Seek,Encounter,"[ 0.01981976  0.02382718  0.03798221 ... -0.00394969 -0.04281829
  0.04374203]",4
Other Conditions That May Be a Focus of Clinical Attention,Other Health Service Encounters for Counseling and Medical Advice,Counseling Encounters,Receive,Counseling,"[-0.00574577 -0.01440187  0.06021177 ... -0.01670668 -0.06187854
  0.05289365]",4
Other Conditions That May Be a Focus of Clinical Attention,Other Specified Condition,Atypical Clinical Focus,Exhibit,Problem,"[-0.01110458 -0.00960397  0.0248817  ...  0.00476268 -0.01299108
  0.0364722 ]",4
Other Conditions That May Be a Focus of Clinical Attention,Unspecified Condition,Clinical Issue NOS,Exhibit,Problem,"[-0.02367146 -0.00060252  0.02707827 ...  0.0125773  -0.00295159
  0.03195354]",4
