Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Shame or Insecurity,Uncertain,Ambivalent,Waver,Uncertainty,"[ 0.00296913 -0.03144007  0.01748008 ... -0.00692735 -0.01307997
  0.00579159]",1
Shame or Insecurity,Uncertain,Indecisive,Vacillate,Ambivalence,"[ 0.00310447 -0.0344949   0.01480008 ... -0.01103489 -0.01753708
  0.01731986]",1
Shame or Insecurity,Uncertain,Vacillating,Hesitate,Hesitancy,"[-0.00137807 -0.05034258  0.02806935 ... -0.00843276 -0.0357029
  0.00101488]",1
Shame or Insecurity,Uncertain,Tentative,Dither,Vacillation,"[ 0.02237812 -0.02779566  0.02083905 ... -0.01129679 -0.0097885
  0.00871115]",1
Shame or Insecurity,Guilty,Remorseful,Feel guilt,Guilt,"[ 0.0446128  -0.02614493 -0.00263899 ... -0.00730125  0.00129097
 -0.01776996]",1
Shame or Insecurity,Guilty,Regretful,Repent,Remorse,"[ 0.0464116  -0.01315576  0.00097507 ...  0.0024345  -0.00465495
 -0.00885275]",1
Shame or Insecurity,Guilty,Contrite,Atone,Regret,"[ 0.03017444 -0.02105094  0.0107532  ...  0.0106678  -0.00955761
 -0.00104792]",1
Shame or Insecurity,Guilty,Penitent,Regret,Contrition,"[ 0.03413223 -0.01154132  0.02133264 ...  0.00153396 -0.00801963
 -0.00072133]",1
Shame or Insecurity,Self-Critical,Harsh,Criticize oneself,Self-criticism,"[ 0.02835542 -0.04168194 -0.00588521 ... -0.00496419  0.00199499
 -0.00706226]",1
Shame or Insecurity,Self-Critical,Judgmental,Berate oneself,Self-reproach,"[ 0.03616118 -0.05267487  0.00835904 ... -0.02542455  0.00942861
  0.00777315]",1
Shame or Insecurity,Self-Critical,Self-flagellating,Reproach oneself,Self-judgment,"[ 0.03170598 -0.0381514   0.01284284 ...  0.00050741  0.02347779
  0.01195831]",1
Shame or Insecurity,Self-Critical,Severe,Denounce oneself,Harshness,"[ 0.03254712 -0.02677029  0.01945877 ...  0.00673963 -0.01693956
 -0.01533247]",1
